file,vowel,point_index,duration,f1,f2,f3,subj,gender,proficency,cohort
s2-19-u-ur.TextGrid,a,9,3.5777957398637700,362.6178770962390,934.3964003366970,3159.979169433750,2,male,mo,parent
s2-19-u-ur.TextGrid,a,10,3.585575220298450,387.9280047468610,847.4113216626680,3181.952274462770,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,1,1.0709811207198500,312.7997156258770,1666.936323028050,3233.328929928630,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,2,1.083264544220550,312.99197485676200,1721.6242661394200,2332.906048743480,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,3,1.0955479677212500,307.81069183552600,1578.4805777077000,3200.8433800876900,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,4,1.1078313912219500,350.93507998682200,1745.1232058994300,2810.122693296440,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,5,1.1201148147226600,378.4247162662300,1753.1718385580400,3034.5568231898400,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,6,1.1323982382233600,366.28876982132500,1505.3475809299300,2325.8051653047800,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,7,1.144681661724060,350.14630385492100,1686.2995729689900,2568.622001780530,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,8,1.1569650852247600,362.0056202189710,1792.2946487507000,2086.3140105867300,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,9,1.1692485087254600,337.7983882891780,1499.8519223476100,2781.3789215506200,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,10,1.1815319322261600,331.4200846475790,1561.9754109834300,2666.8692571148600,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,1,1.9279261559300000,354.16008931917400,1533.2364684504600,2745.2041868671100,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,2,1.9402619009343400,330.57559744133200,1507.0694081002600,2411.1987580837300,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,3,1.952597645938690,333.5335486920630,1688.9148915041700,3290.1776454013700,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,4,1.964933390943030,362.8306389228190,1526.4279146596500,3341.7757902609000,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,5,1.977269135947380,357.6777127870500,1545.088246917470,2773.275904451430,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,6,1.9896048809517200,350.2913991006570,1675.4273732090500,3035.0745521032600,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,7,2.0019406259560700,357.8189779129060,1792.8491246343100,3358.500909166590,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,8,2.0142763709604100,328.55823457195500,1577.2904579514800,3195.062398918530,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,9,2.0266121159647600,334.2479526736250,1577.6702359732500,3335.572608755550,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,10,2.0389478609691000,332.5371008008010,1755.5057331935200,3176.6989196262200,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,1,2.7319986107008100,347.76466883278500,1612.2540290974600,2507.1828127024000,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,2,2.7433547249293600,391.02205810743700,1636.294235912320,2798.0394603729500,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,3,2.754710839157920,373.71772504921700,1563.8217757275600,2940.0316138687100,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,4,2.7660669533864700,373.3926492524030,1619.8354377805100,3365.8847103116500,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,5,2.7774230676150200,332.0875058840960,1657.2398992498000,3367.157211535000,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,6,2.7887791818435700,355.821626323398,1644.942242878450,3195.6499875011300,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,7,2.800135296072120,355.3179197738310,1588.4802111642600,3336.889205512160,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,8,2.8114914103006700,336.03632294483900,1719.9520081640300,3341.093028034270,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,9,2.8228475245292200,334.0326184987210,1477.466576020580,2945.8886821863700,2,male,mo,parent
s2-20-ue-uer.TextGrid,ue,10,2.834203638757780,319.62962742912800,1620.0866921076100,2966.464172181080,2,male,mo,parent
s2-21-u-ut.TextGrid,u,1,1.8649933871008000,448.56638047687400,664.5473280574630,3193.055961460370,2,male,mo,parent
s2-21-u-ut.TextGrid,u,2,1.8692295211801900,350.2755344566750,683.0672637201660,2925.244320410440,2,male,mo,parent
s2-21-u-ut.TextGrid,u,3,1.8734656552595800,371.4976243635330,776.1298397028040,2948.003902743940,2,male,mo,parent
s2-21-u-ut.TextGrid,u,4,1.877701789338970,344.45911113544500,701.0422385249020,3111.680228168240,2,male,mo,parent
s2-21-u-ut.TextGrid,u,5,1.881937923418370,374.71583626981900,718.1635437724270,3158.5400489766500,2,male,mo,parent
s2-21-u-ut.TextGrid,u,6,1.8861740574977600,368.7603783698420,699.8960660038360,3011.9289048445000,2,male,mo,parent
s2-21-u-ut.TextGrid,u,7,1.8904101915771500,351.78218805965900,720.9981078893610,2996.3446352437800,2,male,mo,parent
s2-21-u-ut.TextGrid,u,8,1.8946463256565400,383.1323710474860,695.1042894968290,2954.6973644058800,2,male,mo,parent
s2-21-u-ut.TextGrid,u,9,1.898882459735930,423.61389671826400,820.3140287158540,3069.421651856550,2,male,mo,parent
s2-21-u-ut.TextGrid,u,10,1.903118593815330,414.4528527083430,791.4162096755320,3069.6913577320000,2,male,mo,parent
s2-21-u-ut.TextGrid,u,1,2.7188230105123500,407.55205661532600,862.8240643252240,3099.4566567889100,2,male,mo,parent
s2-21-u-ut.TextGrid,u,2,2.723044796956280,441.30258053894300,782.8815812090580,3069.3737404950400,2,male,mo,parent
s2-21-u-ut.TextGrid,u,3,2.7272665834002100,337.61372675461400,881.4384065770610,3152.1850944073700,2,male,mo,parent
s2-21-u-ut.TextGrid,u,4,2.731488369844130,368.2104296699000,856.3144370051680,3135.52661166398,2,male,mo,parent
s2-21-u-ut.TextGrid,u,5,2.73571015628806,375.24629989930300,917.3163229825030,3042.524809955950,2,male,mo,parent
s2-21-u-ut.TextGrid,u,6,2.7399319427319900,355.78751828761700,905.1957357501400,3069.17753697841,2,male,mo,parent
s2-21-u-ut.TextGrid,u,7,2.7441537291759100,374.46704699407800,915.4606117681530,3106.2647354399,2,male,mo,parent
s2-21-u-ut.TextGrid,u,8,2.748375515619840,416.309854107787,896.951740850836,3074.288511434110,2,male,mo,parent
s2-21-u-ut.TextGrid,u,9,2.7525973020637700,381.06402170135500,924.6825696646150,3083.138361425640,2,male,mo,parent
s2-21-u-ut.TextGrid,u,10,2.756819088507700,431.46776113259700,880.8404072727150,3074.234953532110,2,male,mo,parent
s2-21-u-ut.TextGrid,u,1,3.5175039812619800,398.94311053039700,804.5782273874310,3087.0118688092600,2,male,mo,parent
s2-21-u-ut.TextGrid,u,2,3.5216343214463900,378.2591045759200,845.9573099522260,3146.9342938308300,2,male,mo,parent
s2-21-u-ut.TextGrid,u,3,3.5257646616308000,384.8193293425710,852.6741439392040,3132.4008657588600,2,male,mo,parent
s2-21-u-ut.TextGrid,u,4,3.5298950018152100,416.0667994784440,885.944893062571,3109.4054231575500,2,male,mo,parent
s2-21-u-ut.TextGrid,u,5,3.5340253419996200,388.53615470582700,890.9652791478700,3079.002013502180,2,male,mo,parent
s2-21-u-ut.TextGrid,u,6,3.538155682184030,466.92621669431600,737.0243210275470,3114.4501810435400,2,male,mo,parent
s2-21-u-ut.TextGrid,u,7,3.5422860223684400,427.36394770954900,938.5492883216850,3092.6347528450200,2,male,mo,parent
s2-21-u-ut.TextGrid,u,8,3.54641636255285,381.57332347015300,963.9503980198340,3062.352102944540,2,male,mo,parent
s2-21-u-ut.TextGrid,u,9,3.5505467027372600,386.1999139906630,986.4816803437440,3096.1642827688300,2,male,mo,parent
s2-21-u-ut.TextGrid,u,10,3.554677042921670,402.21047856760500,1009.5501855648000,3007.289000752800,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,1,1.6257955701729100,376.33129878586800,1767.015133925890,3203.9065364930500,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,2,1.6317570555342800,383.1040429387430,1585.7634798700600,3146.00947188965,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,3,1.6377185408956500,381.0373877992740,1672.9601700950700,2714.6877473261700,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,4,1.6436800262570200,368.4862727633800,1419.8700378859500,2726.9719698631900,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,5,1.6496415116183900,358.8510077895560,1302.3250177047900,2633.5913423872800,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,6,1.6556029969797600,344.3365422262810,1314.1275756746600,2616.079202045790,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,7,1.6615644823411200,343.9617570199790,1280.9652355001900,2455.9117784437300,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,8,1.6675259677024900,209.47853999028000,1433.873855266440,2763.507253699940,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,9,1.6734874530638600,248.13511684424200,1521.8915778285700,2775.5647758567100,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,10,1.6794489384252300,274.6023585509350,1386.1494075804800,2400.6456396829800,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,1,2.4600988799488200,373.35309833944100,1634.792527877940,3051.600605079530,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,2,2.464912624828960,386.59628388387300,1627.4100175841400,3007.9683416406900,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,3,2.4697263697090900,377.9632667767020,1613.2235747021300,3135.902200629640,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,4,2.474540114589230,371.14663581719600,1631.3749896764600,2964.881228418610,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,5,2.479353859469360,345.10989722744700,1639.0633353501100,2966.2785747919600,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,6,2.484167604349500,353.71495824289600,1604.9260432044100,2963.1372950057900,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,7,2.488981349229630,349.0117340874640,1501.96853098662,2850.7174699206600,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,8,2.4937950941097700,360.52004933029300,1504.9427313456400,2930.3384183851800,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,9,2.4986088389899000,321.91508951587800,1576.8013995168900,3326.9222853908600,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,10,2.5034225838700400,263.67332192118500,1504.2582155430900,3056.502650199800,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,1,3.277972305148470,386.14244523588600,1695.577158871980,3169.8439304698600,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,2,3.2835342603523900,391.0624583626740,1648.1700375759900,3008.28700946206,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,3,3.2890962155563000,385.3105645201120,1607.1906592393800,3023.6731530740100,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,4,3.2946581707602200,358.47984096079900,1592.3275925887200,3085.606973563520,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,5,3.3002201259641400,304.9473694819610,1609.7158220579900,2518.6748826990000,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,6,3.305782081168050,345.6624287859400,1488.3434589056200,2969.582200760280,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,7,3.3113440363719700,375.90431796296700,1463.6234889558600,3238.882968440500,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,8,3.316905991575880,326.84296488012700,1514.2106756191100,2719.1154361459100,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,9,3.322467946779800,240.2630805172630,1494.8242233390000,2652.1632095705200,2,male,mo,parent
s2-22-ue-uetuek.TextGrid,ue,10,3.3280299019837100,203.36365505836200,1498.3078855437800,2570.809381953110,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,1,1.565344977508170,271.33526582418500,2515.188417816860,3448.5709674770200,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,2,1.5795852480777000,272.26679131243600,2306.153336105530,3326.981653865200,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,3,1.593825518647220,278.4188324544520,2204.2764195178900,3211.665091211360,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,4,1.608065789216750,305.590211222341,2175.5611082451400,2971.0494293914300,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,5,1.6223060597862800,340.11381150315,2175.607969697120,2962.2780433302900,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,6,1.63654633035581,388.4156565601220,2165.4487245907000,3042.486397644890,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,7,1.6507866009253400,385.084488718935,2142.006567063640,2868.053168097020,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,8,1.6650268714948700,380.15747454073600,2049.184232031170,2587.3306413798900,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,9,1.679267142064400,370.4888226751150,2007.1077773582400,2478.6925039919200,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,10,1.6935074126339200,345.2910878794480,2082.7057532574200,2856.316592596160,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,1,2.402298364164080,307.832414989687,2092.0599531735100,3365.7499824153600,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,2,2.4123981285722900,322.73044608580000,2238.9449534308500,3361.3654728433700,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,3,2.4224978929804900,301.83965225920200,2096.7079336155700,3395.580575289340,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,4,2.4325976573887000,296.97081379811500,2207.1200267587100,3325.983771189790,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,5,2.442697421796910,342.981992402698,2137.6381566090300,2934.74488532624,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,6,2.452797186205110,477.81413180839800,2147.491652737810,2794.8508266330600,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,7,2.4628969506133200,416.8208637542270,2104.323712046130,2711.8685321842300,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,8,2.4729967150215300,385.6477351186160,2113.537875939060,2564.9012580503700,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,9,2.4830964794297300,390.3039548119820,2079.995264440750,2357.400755558860,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,10,2.49319624383794,415.53582904471800,1946.2165943008800,2407.7081984260400,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,1,3.2482221583372000,280.1688043784830,2071.2464753837900,3409.3402798832000,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,2,3.2553595236714900,301.1993273833150,2087.6829142152400,3398.6323712038900,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,3,3.2624968890057900,353.6982896439290,1982.5213755628800,3376.3218777618000,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,4,3.2696342543400800,352.3474696196130,2040.6925915535800,3453.164735901520,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,5,3.2767716196743800,327.1318728781060,2121.7310707931200,3418.15606051464,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,6,3.28390898500867,310.93943025331000,2125.346653383450,3402.420368727670,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,7,3.291046350342970,363.05857668439400,2181.4051921453700,3380.2539230002000,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,8,3.29818371567726,399.438214269101,2177.117178936040,3407.6562970775300,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,9,3.305321081011560,454.6544086732570,1979.970840105880,3010.3207175008200,2,male,mo,parent
s2-23-e-erteng.TextGrid,e,10,3.31245844634585,479.1266804131130,2001.0753529729400,2989.604811503350,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,1,1.6835987712179800,260.9502023148600,2298.3142424485500,3368.5949136237500,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,2,1.6975205459587700,313.3655794060660,2217.6432062069100,3371.9993829808300,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,3,1.7114423206995600,301.9176395552440,2226.119586870340,3394.6096929295700,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,4,1.7253640954403500,282.77080291505100,2263.3912531552900,3332.2575094692900,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,5,1.7392858701811500,300.00509726870100,2189.733004227850,3376.734104046320,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,6,1.7532076449219400,303.57556499393800,2202.8916108348300,3339.4888458455400,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,7,1.7671294196627300,306.10561779020900,2149.9531152320900,3207.5563750120600,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,8,1.7810511944035200,321.15314946407700,2133.171390473610,3354.034915336030,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,9,1.7949729691443100,319.81871149986300,2138.003061313830,2965.3822281072200,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,10,1.8088947438851100,318.1950305642250,2202.4852714494,3271.691588862420,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,1,1.9818200409510600,358.14002081437900,2040.8127801790900,3146.425218178610,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,2,1.9889762807857900,375.4167223500580,1965.4210192491300,3303.722321401130,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,3,1.9961325206205300,394.54147084129800,1922.8280956285400,3346.2957212261900,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,4,2.0032887604552600,386.43193499447400,1959.6642057748600,3370.9590991388200,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,5,2.010445000290000,410.20701706915000,1934.0552013586700,3272.4340716456100,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,6,2.017601240124730,396.91751196780300,1851.0080706037500,3228.059956370060,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,7,2.0247574799594600,392.68190377086400,1798.6375684919300,2971.4416855971600,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,8,2.031913719794200,383.6518809238320,1811.026565935470,3296.0787812216100,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,9,2.039069959628930,398.3991394409020,1778.2579997420300,3051.969054757030,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,10,2.0462261994636700,439.57589876963600,1769.5518488403400,3068.4725956929500,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,1,2.615124439746420,320.6093062522730,2277.157861557610,3392.868734414910,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,2,2.626071361320510,309.3608562884110,2103.2270159122800,3387.051261488090,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,3,2.6370182828946100,361.98578507765900,2036.3845049810500,2876.9635829599100,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,4,2.6479652044687000,334.1022692922300,2176.2382106159200,3336.6374573032700,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,5,2.6589121260428000,331.4174998375200,2118.268319706500,2962.8460259009000,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,6,2.6698590476168900,377.6462242887180,2138.1602694897300,3072.5437855152700,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,7,2.6808059691909900,340.0879716987610,2156.2832749850300,3103.318809000520,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,8,2.6917528907650800,359.58596644384300,2021.5676683543500,2931.8767032526900,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,9,2.70269981233918,379.3873535991200,2114.5139569977,2687.3317300501600,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,10,2.713646733913280,319.5611420778530,2189.3388462893000,2702.3365723820500,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,1,2.8716776046567400,369.53497673792200,1953.521156219030,3137.8373518342600,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,2,2.8782265612654900,370.73430763940400,1885.9826548494200,3184.810213973440,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,3,2.8847755178742400,377.17188861383500,1847.3079864563000,3214.8154706499400,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,4,2.891324474482990,392.26662478246700,1831.9520667612800,3130.1835134037500,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,5,2.897873431091740,390.4846475385260,1816.033459724340,3278.6963405530500,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,6,2.9044223877004900,376.9467462766860,1834.3329291687400,3117.174583874210,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,7,2.910971344309240,321.8011960488750,1844.6174972586100,3002.5349862218000,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,8,2.9175203009179800,378.88730621164500,1835.8314254800700,3015.7447506589200,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,9,2.9240692575267300,410.7774995027970,1786.758387418240,2855.5688054076500,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,10,2.9306182141354800,395.2326761406710,1936.853737055110,3149.6981273277200,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,1,3.538339130497370,301.8111608152490,2034.3448957000700,2609.973739944570,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,2,3.547118109885260,314.59379791551300,2117.0878605849400,3182.7441511780400,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,3,3.5558970892731500,317.7022610156410,2039.256771375510,3131.9300961250500,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,4,3.5646760686610400,338.62134280401300,2081.2371926149200,3318.2785540125500,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,5,3.5734550480489400,328.9331888889620,2105.7511609804000,3292.7706061870300,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,6,3.58223402743683,360.43940874156700,2081.725215359220,3126.3392248408500,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,7,3.591013006824720,965.8753481936860,2272.733923190570,3019.672649466510,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,8,3.5997919862126200,1025.6521013887800,2144.0223267544100,3322.951920076960,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,9,3.6085709656005100,389.1722314594110,2040.0620704450700,2882.5967497377900,2,male,mo,parent
s2-24-e-ek1.TextGrid,e,10,3.6173499449884000,355.0334435006410,2009.0629252353300,2909.2459564884600,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,1,3.7465265519506200,371.0667692788700,1922.9348774844100,3161.4986405680500,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,2,3.7541834061535900,363.4047629919710,1931.1677747926500,3066.178051157340,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,3,3.761840260356570,354.7716658660220,1902.1271577971600,2788.536535372310,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,4,3.769497114559540,326.1997562746440,1875.3369851558100,2907.472686692710,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,5,3.777153968762510,351.6437734564450,1896.3688300786900,2676.0776983994400,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,6,3.7848108229654900,358.45533975973500,1838.2870756431600,3132.4350065903400,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,7,3.7924676771684600,367.1188268717010,1924.3510806023500,3254.612231849490,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,8,3.8001245313714400,448.79361506050800,1907.4826007777000,3300.3184417183700,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,9,3.80778138557441,407.59000215199000,1743.497045629940,3092.1447775223100,2,male,mo,parent
s2-24-e-ek1.TextGrid,1,10,3.815438239777380,327.89730884698700,1821.2028088287000,2975.4820934487600,2,male,mo,parent
s2-25-y-yw.TextGrid,y,1,1.081391662273510,291.8893034813690,644.8679351071390,2311.9800500771200,2,male,mo,parent
s2-25-y-yw.TextGrid,y,2,1.088227704754820,316.8276141803440,847.2429801209650,2210.84945582425,2,male,mo,parent
s2-25-y-yw.TextGrid,y,3,1.095063747236130,298.5868924052510,963.9423421249320,2444.5656744188900,2,male,mo,parent
s2-25-y-yw.TextGrid,y,4,1.101899789717440,258.72106237061000,1095.4867904073400,3359.545973014230,2,male,mo,parent
s2-25-y-yw.TextGrid,y,5,1.108735832198750,324.70396424381300,1276.3133127744400,3253.9608713356600,2,male,mo,parent
s2-25-y-yw.TextGrid,y,6,1.1155718746800600,339.76928879370100,1070.4266727056800,2573.057295581080,2,male,mo,parent
s2-25-y-yw.TextGrid,y,7,1.1224079171613700,337.51548223322600,1065.727602762590,2505.062350357150,2,male,mo,parent
s2-25-y-yw.TextGrid,y,8,1.129243959642680,304.3757967337140,1227.5298008884000,2470.5313212121300,2,male,mo,parent
s2-25-y-yw.TextGrid,y,9,1.1360800021239900,314.76338149056100,1107.8118763638400,2803.7799877658700,2,male,mo,parent
s2-25-y-yw.TextGrid,y,10,1.1429160446053000,371.7416734679290,871.2496637992630,2483.521266101920,2,male,mo,parent
s2-25-y-yw.TextGrid,y,1,1.90724094097242,315.2544013887470,785.7739125828280,2486.289208528860,2,male,mo,parent
s2-25-y-yw.TextGrid,y,2,1.9125281925790600,265.33408787526400,978.8916188517610,2543.9717616806700,2,male,mo,parent
s2-25-y-yw.TextGrid,y,3,1.9178154441857000,242.04714429379000,1145.7366444505500,2355.5438707322400,2,male,mo,parent
s2-25-y-yw.TextGrid,y,4,1.9231026957923300,305.1364233416690,1142.9485740227300,2308.8004116795100,2,male,mo,parent
s2-25-y-yw.TextGrid,y,5,1.928389947398970,330.2274355712640,1298.3950179054700,2004.0659596668900,2,male,mo,parent
s2-25-y-yw.TextGrid,y,6,1.9336771990056100,378.2334346271560,988.8521167157650,2414.21969001375,2,male,mo,parent
s2-25-y-yw.TextGrid,y,7,1.9389644506122500,408.5965951075220,960.6250468385230,2252.6552007604900,2,male,mo,parent
s2-25-y-yw.TextGrid,y,8,1.9442517022188900,460.63588803016200,903.5456790402560,2018.116408634010,2,male,mo,parent
s2-25-y-yw.TextGrid,y,9,1.9495389538255300,369.2794700719080,1106.4261347870300,2428.2812513829000,2,male,mo,parent
s2-25-y-yw.TextGrid,y,10,1.9548262054321600,530.1911488191650,1931.0800368811000,3584.258910551020,2,male,mo,parent
s2-25-y-yw.TextGrid,y,1,2.6026986186477800,294.75664364915400,892.0853415564620,2500.2692486470400,2,male,mo,parent
s2-25-y-yw.TextGrid,y,2,2.6108164190943300,327.8314925465310,951.0293530357030,2607.490580024220,2,male,mo,parent
s2-25-y-yw.TextGrid,y,3,2.618934219540890,308.92619998778300,993.0215472311850,2707.1651573707300,2,male,mo,parent
s2-25-y-yw.TextGrid,y,4,2.6270520199874400,343.5623262401800,1529.3713322233400,3388.818614048890,2,male,mo,parent
s2-25-y-yw.TextGrid,y,5,2.635169820434,358.1288927793700,1309.6954393491400,3201.840665804610,2,male,mo,parent
s2-25-y-yw.TextGrid,y,6,2.6432876208805600,377.4615920342490,1025.2621532383800,2671.070449301290,2,male,mo,parent
s2-25-y-yw.TextGrid,y,7,2.651405421327110,342.3856396907710,1243.1171205785300,3188.1631591539000,2,male,mo,parent
s2-25-y-yw.TextGrid,y,8,2.6595232217736700,293.6496753524630,1027.7461500994900,2523.3021018585800,2,male,mo,parent
s2-25-y-yw.TextGrid,y,9,2.667641022220220,284.2855844797150,1015.1121744620300,2348.3457647323400,2,male,mo,parent
s2-25-y-yw.TextGrid,y,10,2.675758822666780,216.94809292509300,1048.2941412428300,3163.502371133120,2,male,mo,parent
s3-01-a-bar.TextGrid,a,1,0.8306346588471490,777.2259138581180,1292.1985606936400,3026.433312856750,3,female,bi,child
s3-01-a-bar.TextGrid,a,2,0.8499409011510880,805.8644991240260,1307.2829082027600,3057.130158279180,3,female,bi,child
